scheme,experiment_name,species_config_name,kept_species,num_species_kept,input_size,output_size,hidden_size,seed,noise_repeat,noise_std,noise_percent,noise_label,noise_rng_seed,reused_saved_weights,saved_weights_path,test_mse_scaled,test_rmse_scaled,k1_mse_scaled,k1_rmse_scaled,k2_mse_scaled,k2_rmse_scaled,k3_mse_scaled,k3_rmse_scaled
O2_novib,InverseProblem_GaussianNoiseRobustness,7__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)__O(1D),"O2(X), O2(a), O2(b), O2(Hz), O2+(X), O(3P), O(1D)",7,14,3,"30, 30",32,10,0.0,0.0,0%,32112345,True,"saved_weights\O2_novib\7__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)__O(1D)\seed_0032\30, 30\model.pth",2.9370204574045527e-06,0.001713773747437086,7.566308431856683e-06,0.002750692355000225,3.4477004951405376e-07,0.0005871712267422969,8.999828908429209e-07,0.0009486742806901222
O2_novib,InverseProblem_GaussianNoiseRobustness,7__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)__O(1D),"O2(X), O2(a), O2(b), O2(Hz), O2+(X), O(3P), O(1D)",7,14,3,"30, 30",32,11,0.0,0.0,0%,32122345,True,"saved_weights\O2_novib\7__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)__O(1D)\seed_0032\30, 30\model.pth",2.9370204574045527e-06,0.001713773747437086,7.566308431856683e-06,0.002750692355000225,3.4477004951405376e-07,0.0005871712267422969,8.999828908429209e-07,0.0009486742806901222
O2_novib,InverseProblem_GaussianNoiseRobustness,7__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)__O(1D),"O2(X), O2(a), O2(b), O2(Hz), O2+(X), O(3P), O(1D)",7,14,3,"30, 30",32,12,0.0,0.0,0%,32132345,True,"saved_weights\O2_novib\7__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)__O(1D)\seed_0032\30, 30\model.pth",2.9370204574045527e-06,0.001713773747437086,7.566308431856683e-06,0.002750692355000225,3.4477004951405376e-07,0.0005871712267422969,8.999828908429209e-07,0.0009486742806901222
O2_novib,InverseProblem_GaussianNoiseRobustness,7__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)__O(1D),"O2(X), O2(a), O2(b), O2(Hz), O2+(X), O(3P), O(1D)",7,14,3,"30, 30",32,13,0.0,0.0,0%,32142345,True,"saved_weights\O2_novib\7__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)__O(1D)\seed_0032\30, 30\model.pth",2.9370204574045527e-06,0.001713773747437086,7.566308431856683e-06,0.002750692355000225,3.4477004951405376e-07,0.0005871712267422969,8.999828908429209e-07,0.0009486742806901222
O2_novib,InverseProblem_GaussianNoiseRobustness,7__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)__O(1D),"O2(X), O2(a), O2(b), O2(Hz), O2+(X), O(3P), O(1D)",7,14,3,"30, 30",32,14,0.0,0.0,0%,32152345,True,"saved_weights\O2_novib\7__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)__O(1D)\seed_0032\30, 30\model.pth",2.9370204574045527e-06,0.001713773747437086,7.566308431856683e-06,0.002750692355000225,3.4477004951405376e-07,0.0005871712267422969,8.999828908429209e-07,0.0009486742806901222
O2_novib,InverseProblem_GaussianNoiseRobustness,7__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)__O(1D),"O2(X), O2(a), O2(b), O2(Hz), O2+(X), O(3P), O(1D)",7,14,3,"30, 30",32,15,0.0,0.0,0%,32162345,True,"saved_weights\O2_novib\7__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)__O(1D)\seed_0032\30, 30\model.pth",2.9370204574045527e-06,0.001713773747437086,7.566308431856683e-06,0.002750692355000225,3.4477004951405376e-07,0.0005871712267422969,8.999828908429209e-07,0.0009486742806901222
O2_novib,InverseProblem_GaussianNoiseRobustness,7__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)__O(1D),"O2(X), O2(a), O2(b), O2(Hz), O2+(X), O(3P), O(1D)",7,14,3,"30, 30",32,16,0.0,0.0,0%,32172345,True,"saved_weights\O2_novib\7__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)__O(1D)\seed_0032\30, 30\model.pth",2.9370204574045527e-06,0.001713773747437086,7.566308431856683e-06,0.002750692355000225,3.4477004951405376e-07,0.0005871712267422969,8.999828908429209e-07,0.0009486742806901222
O2_novib,InverseProblem_GaussianNoiseRobustness,7__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)__O(1D),"O2(X), O2(a), O2(b), O2(Hz), O2+(X), O(3P), O(1D)",7,14,3,"30, 30",32,17,0.0,0.0,0%,32182345,True,"saved_weights\O2_novib\7__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)__O(1D)\seed_0032\30, 30\model.pth",2.9370204574045527e-06,0.001713773747437086,7.566308431856683e-06,0.002750692355000225,3.4477004951405376e-07,0.0005871712267422969,8.999828908429209e-07,0.0009486742806901222
O2_novib,InverseProblem_GaussianNoiseRobustness,7__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)__O(1D),"O2(X), O2(a), O2(b), O2(Hz), O2+(X), O(3P), O(1D)",7,14,3,"30, 30",32,18,0.0,0.0,0%,32192345,True,"saved_weights\O2_novib\7__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)__O(1D)\seed_0032\30, 30\model.pth",2.9370204574045527e-06,0.001713773747437086,7.566308431856683e-06,0.002750692355000225,3.4477004951405376e-07,0.0005871712267422969,8.999828908429209e-07,0.0009486742806901222
O2_novib,InverseProblem_GaussianNoiseRobustness,7__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)__O(1D),"O2(X), O2(a), O2(b), O2(Hz), O2+(X), O(3P), O(1D)",7,14,3,"30, 30",32,19,0.0,0.0,0%,32202345,True,"saved_weights\O2_novib\7__O2(X)__O2(a)__O2(b)__O2(Hz)__O2+(X)__O(3P)__O(1D)\seed_0032\30, 30\model.pth",2.9370204574045527e-06,0.001713773747437086,7.566308431856683e-06,0.002750692355000225,3.4477004951405376e-07,0.0005871712267422969,8.999828908429209e-07,0.0009486742806901222
