scheme,species_config_name,kept_species,num_species_kept,hidden_size,hidden_size_str,seed,input_size,output_size,x_train_shape,y_train_shape,x_test_shape,y_test_shape,activation,learning_rate,batch_size,max_epochs,patience,val_split,reused_saved_weights,saved_weights_path,model_info_path,loss_history_path,clean_metrics_path,model_file_exists,model_info_exists,loss_history_exists,clean_metrics_exists,epochs_ran,best_epoch,final_train_loss,final_val_loss,best_val_loss,current_run_training_time_s,cached_training_time_s,test_mse_scaled,test_rmse_scaled
O2_novib,3__O2(X)__O2(b)__O(3P),"O2(X), O2(b), O(3P)",3,"50, 50","50, 50",46,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0046\50, 50\model.pth","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0046\50, 50\model_info.json","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0046\50, 50\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0046\50, 50\clean_metrics.json",True,True,True,True,5000,4994,5.188538506142019e-05,8.723142469534651e-05,4.0481901814928276e-05,287.72372221946716,287.72372221946716,4.7780333484910286e-05,0.006912331986016752
O2_novib,3__O2(X)__O2(b)__O(3P),"O2(X), O2(b), O(3P)",3,"50, 50","50, 50",47,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0047\50, 50\model.pth","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0047\50, 50\model_info.json","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0047\50, 50\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0047\50, 50\clean_metrics.json",True,True,True,True,5000,4993,6.046564151701103e-05,5.923802149482071e-05,4.254499806847889e-05,288.6714987754822,288.6714987754822,5.042928964792785e-05,0.00710135829598309
O2_novib,3__O2(X)__O2(b)__O(3P),"O2(X), O2(b), O(3P)",3,"50, 50","50, 50",48,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0048\50, 50\model.pth","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0048\50, 50\model_info.json","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0048\50, 50\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0048\50, 50\clean_metrics.json",True,True,True,True,4781,4681,6.448318761411226e-05,4.327970033045858e-05,4.104377032490447e-05,275.63290905952454,275.63290905952454,5.42656186393072e-05,0.007366520117348977
O2_novib,3__O2(X)__O2(b)__O(3P),"O2(X), O2(b), O(3P)",3,"50, 50","50, 50",49,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0049\50, 50\model.pth","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0049\50, 50\model_info.json","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0049\50, 50\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0049\50, 50\clean_metrics.json",True,True,True,True,5000,4960,7.213399648511161e-05,9.963576841983013e-05,5.999348300974816e-05,288.3478751182556,288.3478751182556,5.359396775054259e-05,0.0073207901042539525
O2_novib,3__O2(X)__O2(b)__O(3P),"O2(X), O2(b), O(3P)",3,"50, 50","50, 50",50,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0050\50, 50\model.pth","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0050\50, 50\model_info.json","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0050\50, 50\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0050\50, 50\clean_metrics.json",True,True,True,True,5000,4997,6.106917066467253e-05,0.00011101068026619033,4.980558471288532e-05,288.5161075592041,288.5161075592041,5.218823319264191e-05,0.007224142384577003
O2_novib,3__O2(X)__O2(b)__O(3P),"O2(X), O2(b), O(3P)",3,"50, 50","50, 50",51,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0051\50, 50\model.pth","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0051\50, 50\model_info.json","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0051\50, 50\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0051\50, 50\clean_metrics.json",True,True,True,True,5000,5000,5.103657472419501e-05,3.4869135270128026e-05,3.4869135270128026e-05,288.04860401153564,288.04860401153564,4.0897185056743e-05,0.006395090699649458
O2_novib,3__O2(X)__O2(b)__O(3P),"O2(X), O2(b), O(3P)",3,"30, 30, 30","30, 30, 30",32,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0032\30, 30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0032\30, 30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0032\30, 30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0032\30, 30, 30\clean_metrics.json",True,True,True,True,4012,3912,4.692780841853366e-05,3.563530626706779e-05,2.7199855176149867e-05,200.8713219165802,200.8713219165802,2.8027515879139504e-05,0.0052941019898694345
O2_novib,3__O2(X)__O2(b)__O(3P),"O2(X), O2(b), O(3P)",3,"30, 30, 30","30, 30, 30",33,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0033\30, 30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0033\30, 30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0033\30, 30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0033\30, 30, 30\clean_metrics.json",True,True,True,True,3311,3211,3.5813837061545604e-05,5.195972436922602e-05,1.6183716288651338e-05,166.1012351512909,166.1012351512909,2.0181108176450618e-05,0.004492338831438543
O2_novib,3__O2(X)__O2(b)__O(3P),"O2(X), O2(b), O(3P)",3,"30, 30, 30","30, 30, 30",34,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0034\30, 30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0034\30, 30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0034\30, 30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0034\30, 30, 30\clean_metrics.json",True,True,True,True,3759,3659,4.7077074773874806e-05,6.030772739904933e-05,1.8838660289475228e-05,188.00090432167053,188.00090432167053,1.958261196432017e-05,0.004425224510046939
O2_novib,3__O2(X)__O2(b)__O(3P),"O2(X), O2(b), O(3P)",3,"30, 30, 30","30, 30, 30",35,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0035\30, 30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0035\30, 30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0035\30, 30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0035\30, 30, 30\clean_metrics.json",True,True,True,True,3506,3406,3.288387867440987e-05,3.1791013898327944e-05,2.0108909666305408e-05,175.51648807525635,175.51648807525635,2.1768629730822832e-05,0.004665686415825953
O2_novib,3__O2(X)__O2(b)__O(3P),"O2(X), O2(b), O(3P)",3,"30, 30, 30","30, 30, 30",36,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0036\30, 30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0036\30, 30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0036\30, 30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0036\30, 30, 30\clean_metrics.json",True,True,True,True,4167,4067,2.566338115381465e-05,5.337062539183535e-05,1.483066938817501e-05,209.3568878173828,209.3568878173828,1.551746503956212e-05,0.003939221374784885
O2_novib,3__O2(X)__O2(b)__O(3P),"O2(X), O2(b), O(3P)",3,"30, 30, 30","30, 30, 30",37,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0037\30, 30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0037\30, 30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0037\30, 30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0037\30, 30, 30\clean_metrics.json",True,True,True,True,4577,4477,3.9128954081712034e-05,2.6219115825369953e-05,1.5481959871976868e-05,229.557222366333,229.557222366333,1.66291756630077e-05,0.0040778886280779785
O2_novib,3__O2(X)__O2(b)__O(3P),"O2(X), O2(b), O(3P)",3,"30, 30, 30","30, 30, 30",38,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0038\30, 30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0038\30, 30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0038\30, 30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0038\30, 30, 30\clean_metrics.json",True,True,True,True,2441,2341,5.295674466146415e-05,3.9393129991367456e-05,3.188420341757592e-05,122.29839491844177,122.29839491844177,3.6692238237718094e-05,0.006057411843165206
O2_novib,3__O2(X)__O2(b)__O(3P),"O2(X), O2(b), O(3P)",3,"30, 30, 30","30, 30, 30",39,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0039\30, 30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0039\30, 30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0039\30, 30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0039\30, 30, 30\clean_metrics.json",True,True,True,True,3669,3569,4.276374042092357e-05,6.523259988171048e-05,2.223159637651406e-05,184.2321355342865,184.2321355342865,2.2870110771972354e-05,0.004782270462026625
O2_novib,3__O2(X)__O2(b)__O(3P),"O2(X), O2(b), O(3P)",3,"30, 30, 30","30, 30, 30",40,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0040\30, 30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0040\30, 30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0040\30, 30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0040\30, 30, 30\clean_metrics.json",True,True,True,True,3756,3656,2.7217710800565935e-05,3.676405191072263e-05,2.0549695400404743e-05,188.28381252288818,188.28381252288818,2.0174961910175427e-05,0.004491654696231159
O2_novib,3__O2(X)__O2(b)__O(3P),"O2(X), O2(b), O(3P)",3,"30, 30, 30","30, 30, 30",41,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0041\30, 30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0041\30, 30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0041\30, 30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0041\30, 30, 30\clean_metrics.json",True,True,True,True,3240,3140,3.2640588582984894e-05,3.8950563175603745e-05,2.2357687485055066e-05,161.89757776260376,161.89757776260376,2.11458566004256e-05,0.004598462416985225
O2_novib,3__O2(X)__O2(b)__O(3P),"O2(X), O2(b), O(3P)",3,"30, 30, 30","30, 30, 30",42,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0042\30, 30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0042\30, 30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0042\30, 30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0042\30, 30, 30\clean_metrics.json",True,True,True,True,4073,3973,2.999814677120109e-05,2.4749089716351593e-05,2.3782581629347987e-05,204.62965536117554,204.62965536117554,2.5715091416802503e-05,0.005071004971088325
O2_novib,3__O2(X)__O2(b)__O(3P),"O2(X), O2(b), O(3P)",3,"30, 30, 30","30, 30, 30",43,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0043\30, 30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0043\30, 30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0043\30, 30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0043\30, 30, 30\clean_metrics.json",True,True,True,True,4056,3956,2.7788234098503988e-05,2.2192056349013e-05,1.3333628521650098e-05,203.14784502983093,203.14784502983093,1.4717081541210468e-05,0.003836284861843613
O2_novib,3__O2(X)__O2(b)__O(3P),"O2(X), O2(b), O(3P)",3,"30, 30, 30","30, 30, 30",44,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0044\30, 30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0044\30, 30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0044\30, 30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0044\30, 30, 30\clean_metrics.json",True,True,True,True,2805,2705,1.9711951859385913e-05,1.6787109489087014e-05,1.2833422406401951e-05,140.49677443504333,140.49677443504333,1.197975558036172e-05,0.003461178351423359
O2_novib,3__O2(X)__O2(b)__O(3P),"O2(X), O2(b), O(3P)",3,"30, 30, 30","30, 30, 30",45,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0045\30, 30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0045\30, 30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0045\30, 30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0045\30, 30, 30\clean_metrics.json",True,True,True,True,4300,4200,2.2439568371434386e-05,1.6290777130052446e-05,1.5680366996093653e-05,215.68269872665405,215.68269872665405,1.5836367005617932e-05,0.003979493310161224
O2_novib,3__O2(X)__O2(b)__O(3P),"O2(X), O2(b), O(3P)",3,"30, 30, 30","30, 30, 30",46,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0046\30, 30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0046\30, 30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0046\30, 30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0046\30, 30, 30\clean_metrics.json",True,True,True,True,4590,4490,5.9369906197793576e-05,2.505019452655688e-05,1.7343972285743802e-05,229.6227331161499,229.6227331161499,1.6682113672820503e-05,0.004084374330643618
O2_novib,3__O2(X)__O2(b)__O(3P),"O2(X), O2(b), O(3P)",3,"30, 30, 30","30, 30, 30",47,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0047\30, 30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0047\30, 30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0047\30, 30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0047\30, 30, 30\clean_metrics.json",True,True,True,True,3704,3604,3.347144480762331e-05,0.00011357142735505476,1.3095505091769154e-05,185.25470161437988,185.25470161437988,1.4280841777196684e-05,0.003779000102830997
O2_novib,3__O2(X)__O2(b)__O(3P),"O2(X), O2(b), O(3P)",3,"30, 30, 30","30, 30, 30",48,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0048\30, 30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0048\30, 30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0048\30, 30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0048\30, 30, 30\clean_metrics.json",True,True,True,True,2939,2839,2.700014048766914e-05,2.431031403830275e-05,1.7373784066876398e-05,147.261323928833,147.261323928833,1.9278138876916983e-05,0.0043906877453215665
O2_novib,3__O2(X)__O2(b)__O(3P),"O2(X), O2(b), O(3P)",3,"30, 30, 30","30, 30, 30",49,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0049\30, 30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0049\30, 30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0049\30, 30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0049\30, 30, 30\clean_metrics.json",True,True,True,True,3581,3481,4.930432385461043e-05,4.733587498776615e-05,2.585915739473421e-05,179.12055850028992,179.12055850028992,2.8244048087711082e-05,0.0053145129680631205
O2_novib,3__O2(X)__O2(b)__O(3P),"O2(X), O2(b), O(3P)",3,"30, 30, 30","30, 30, 30",50,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0050\30, 30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0050\30, 30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0050\30, 30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0050\30, 30, 30\clean_metrics.json",True,True,True,True,4060,3960,3.397171656413573e-05,3.741757027455606e-05,1.9024870634893887e-05,207.92544865608215,207.92544865608215,1.8207144940246186e-05,0.0042669831192830125
O2_novib,3__O2(X)__O2(b)__O(3P),"O2(X), O2(b), O(3P)",3,"30, 30, 30","30, 30, 30",51,6,3,"2000, 6","2000, 3","100, 6","100, 3",tanh,0.0001,16,5000,100,0.1,False,"saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0051\30, 30, 30\model.pth","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0051\30, 30, 30\model_info.json","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0051\30, 30, 30\loss_history.csv","saved_weights\O2_novib\3__O2(X)__O2(b)__O(3P)\seed_0051\30, 30, 30\clean_metrics.json",True,True,True,True,2624,2524,4.871562023052118e-05,6.073097756598145e-05,2.621861051011365e-05,134.57748937606812,134.57748937606812,2.5293894848659924e-05,0.005029303614682646
